hotel_name,hotel_adress,raiting_stars,url
DoubleTree by Hilton Dubai - Business Bay,"Bay Square 5, Business Bay   , Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/doubletree-by-hilton-dubai-business-bay.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=600&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538219&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Address Dubai Marina,"Al Marsa Street, 66, Dubai Marina, PO Box 32923, Dubai Marina, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-address-dubai-marina.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=604&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538225&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Canopy by Hilton Dubai Al Seef,"Al Seef Street, Umm Hurair 1, Dubai Creek, P.O. Box 35449, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/canopy-by-hilton-dubai-al-seef.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=605&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538225&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Four Points by Sheraton Production City, Dubai","Dubai Production City, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/fourpointsbysheraton-hotel-dubai-production-city.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=609&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538225&map_fdco=1&from=searchresults#hotelTmpl
Mövenpick Hotel & Apartments Dubai,"19th Street, Oud Metha Street, Bur Dubai, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/movenpick-burdubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=611&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538225&map_fdco=1&from=searchresults#hotelTmpl
DoubleTree by Hilton Dubai - Business Bay,"Bay Square 5, Business Bay   , Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/doubletree-by-hilton-dubai-business-bay.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=612&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538225&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Le Meridien Dubai Hotel, Royal Club & Conference Centre","Airport Road, Garhoud, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/le-meridien-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=634&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538231&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Taj Exotica Resort & Spa, The Palm, Dubai","East Crescent Road, Palm Jumeirah PO Box 566737, Palm Jumeirah, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/taj-exotica-resort-amp-spa-the-palm-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=638&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538231&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Hyatt Place Dubai Jumeirah,"Al Mina Road, PO Box 31075, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/hyatt-place-dubai-jumeirah.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=641&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538231&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Novotel Jumeirah Village Triangle,"B1 Joory Street District 3 PO Box 450763 Jumeirah Village Triangle, 450763 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/novotel-jumeirah-village-triangle.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=643&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538231&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Amwaj Rotana, Jumeirah Beach - Dubai","Jumeirah Beach, Jumeirah Beach Residence, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/amwaj-rotana-resort.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=644&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538231&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Sofitel Dubai Downtown,"Sheikh Zayed Road, beside Burj Khalifa Metro Station, Downtown Dubai, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/sofitel-dubai-downtown.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=645&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538231&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Mercure Dubai Barsha Heights Hotel Suites,"Sheikh Zayed Road, Barsha Heights (Tecom) , Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/yassat.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=647&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538231&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Mövenpick Grand Al Bustan,"Casablanca Road, Al Garhoud, P.O. Box 30880, Dubai, Garhoud, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/roda-al-bustan-hotel.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=651&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Mercure Dubai Barsha Heights Hotel Suites,"Sheikh Zayed Road, Barsha Heights (Tecom) , Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/yassat.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=657&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Jumeirah Emirates Towers,"Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/emirates-tower.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=658&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"W Dubai - Mina Seyahi, Adults Only","King Salman Bin Abdulaziz Al Saud Street, Dubai Marina, Dubai Marina, 213084 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/w-dubai-mina-seyahi.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=663&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Bab Al Shams Desert Resort - Dubai,"Next to Endurance Village, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/bab-al-shams-desert-resort-and-spa.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=665&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Novotel Deira City Centre,"8th str. Port Saeed District Front of Deira City CentreMall, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/novotel-deira-city-centre.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=667&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
The Meydan Hotel Dubai,"The Meydan Hotel, Meydan Racecourse, Nad Al Sheba, P.O. Box 9305, 9305 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-meydan.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=668&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
The Dubai EDITION,"Downtown Dubai, Downtown Dubai, 11788 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-downtown-dubai-edition.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=669&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
25hours Hotel Dubai One Central,"Trade Centre Street off Sheikh Zayed Road, Trade Centre, 9914 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/25hours-dubai-one-central.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=671&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Grand Millennium Dubai,"Sheikh Zayed Road, Barsha Heights (Tecom) , Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/millennium-towers-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=672&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Queen Elizabeth 2 Hotel,"Port Rashid, Al Mina, Bur Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/queen-elizabeth-2.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=675&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538236&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Coral Dubai Deira Hotel,"Muraqabat Street, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/coral-deira-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=676&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538242&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Aloft Dubai Airport,"Airport Road, Al Garhoud, Next to Airport Terminal 1, Garhoud, 10001 Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/aloft-dubai-airport.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=678&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538242&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Lemon Tree Hotel, Jumeirah Dubai","Al Wasl Road, Umm Al Sheif, Jumeirah Dubai 122487, United Arab Emirates, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/lemon-tree-dubai.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=680&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538242&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
The Dubai EDITION,"Downtown Dubai, Downtown Dubai, 11788 Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-downtown-dubai-edition.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=682&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538242&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Edge Creekside Hotel,"4th Street, Deira, Dubai, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/jannah-creekside.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=683&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538242&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
TIME Asma Hotel,"Al Barsha TIME Asma Hotel, Al Barsha, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/time-asma.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=685&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538242&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Paramount Hotel Midtown,"Al Mustaqbal Street, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/paramount-midtown.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=696&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538242&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
"Staybridge Suites Dubai Financial Centre, an IHG Hotel","Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",4,https://www.booking.com/hotel/ae/staybridge-suites-dubai-financial-centre-an-ihg-hotel.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=698&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538242&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
The Tower Plaza Hotel Dubai,"Sheikh Zayed Road, Trade Centre, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/the-tower-plaza-hotel.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=701&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538247&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Four Seasons Resort Dubai at Jumeirah Beach,"Jumeirah Road, Jumeirah, Dubai, United Arab Emirates",5,https://www.booking.com/hotel/ae/four-seasons-resort-dubai-at-jumeirah-beach.en-gb.html?label=gen173nr-1BCAEoggI46AdIM1gEaO4BiAEBmAEJuAEXyAEM2AEB6AEBiAIBqAIDuAKsmeWhBsACAdICJDM4YjEzMzAxLWE2MTMtNGJiNi05OWZhLTViYzZkODBiMTMzYtgCBeACAQ&sid=ed2a5713498518492dcc3228c24e2c68&aid=304142&ucfs=1&arphpl=1&dest_id=-782831&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=704&sr_order=popularity&srpvid=8ac929926c950522&srepoch=1681538247&map_fdco=1&from=searchresults#hotelTmpl
